scraped_at,link,title,price,useful_area,m2_value,neighborhood,city,rooms,condo_value,iptu,total_area,suites,parking,floor,transaction_type
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-ade-aguas-claras-df-ade-conjunto-21-561330,ADE Conjunto 21,1300.0,65.0,20.0,ADE,ÁGUAS CLARAS,2,180.0,0.0,65.0,1,1,2,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-315-575334,SQS 315,5900.0,140.0,42.0,ASA SUL,BRASÍLIA,3,1013.0,258.0,140.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-quadra-107-120446,Quadra 107,2200.0,58.0,37.0,NORTE,ÁGUAS CLARAS,2,669.0,91.0,58.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-vial-sao-jose-taguatinga-df-rua-8-chacara-293-807460,Rua 8 Chacará 293,3400.0,120.0,28.0,VIAL SAO JOSE,TAGUATINGA,3,600.0,0.0,120.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-22-809966,Rua 22  - Edifício Villa Lorenza,2200.0,71.0,30.0,NORTE,ÁGUAS CLARAS,2,750.0,0.0,0.0,1,1,12,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-novo-cruzeiro-df-shces-quadra-1401-808011,SHCES Quadra 1401,2400.0,60.0,40.0,NOVO,CRUZEIRO,2,476.0,151.0,0.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-vicente-pires-vicente-pires-df-rua-4a-chacara-111-642428,Rua 4A Chacará 111,700.0,27.0,25.0,VICENTE PIRES,VICENTE PIRES,1,150.0,0.0,27.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-norte-samambaia-df-qr-210-conjunto-25-804522,QR 210 Conjunto 25,900.0,33.0,27.0,SAMAMBAIA NORTE,SAMAMBAIA,1,0.0,0.0,0.0,0,0,1,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-111-799701,SQNW 111,7000.0,129.0,54.0,NOROESTE,BRASÍLIA,2,1518.0,3428.0,129.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-park-sul-brasilia-df-sgcv-lote-14-773072,SGCV Lote 14,5200.0,76.0,68.0,PARK SUL,BRASÍLIA,3,606.0,348.0,76.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-copaiba-685464,Rua COPAIBA  - Df Century Plaza,2550.0,44.0,57.0,NORTE,ÁGUAS CLARAS,1,548.0,870.0,56.0,1,1,6,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-copaiba-1-793998,COPAIBA 1,2500.0,44.0,56.0,NORTE,ÁGUAS CLARAS,1,0.0,0.0,44.0,1,1,9,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-608243,SGAN 912 Módulo D,1150.0,38.0,30.0,ASA NORTE,BRASÍLIA,1,360.0,80.0,0.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-copaiba-810012,Rua COPAIBA  - Df Century Plaza,2600.0,44.0,59.0,NORTE,ÁGUAS CLARAS,1,415.0,0.0,0.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-ceilandia-norte-ceilandia-df-qnn-11-744836,QNN 11,1400.0,67.0,20.0,CEILANDIA NORTE,CEILÂNDIA,2,412.0,76.0,67.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-ccsw-3-330173,CCSW 3  - ED. SILCO VARANDAS,2600.0,55.0,47.0,SUDOESTE,BRASÍLIA,2,551.0,0.0,0.0,0,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-quadra-103-799309,Quadra 103,4500.0,155.0,29.0,NORTE,ÁGUAS CLARAS,3,1448.0,0.0,279.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-207-bloco-e-769921,SQS 207 Bloco E,8700.0,175.0,49.0,ASA SUL,BRASÍLIA,3,1145.0,250.0,0.0,1,1,4,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-jardim-botanico-vi-60797,Condomínio Jardim Botânico VI,1100.0,16.0,68.0,JARDIM BOTANICO,BRASÍLIA,1,100.0,0.0,20.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-13-796880,Rua 13  - Cittá Residence,2850.0,50.0,57.0,NORTE,ÁGUAS CLARAS,2,475.0,789.0,0.0,1,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-guara-i-guara-df-sqb-1-bloco-c-807612,SQB 1 Bloco C,5600.0,137.0,40.0,GUARA I,GUARÁ,4,0.0,0.0,137.0,2,3,6,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-qe-3-480616,EPTG QE 3,1700.0,43.88,38.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,1,167.0,1123.0,51.03,1,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-5-798293,Rua 5,1480.0,33.0,44.0,NORTE,ÁGUAS CLARAS,1,304.0,111.0,33.0,0,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-ceilandia-sul-ceilandia-df-qnn-38-594712,QNN 38,1900.0,101.0,18.0,CEILANDIA SUL,CEILÂNDIA,3,630.0,769.0,0.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-vicente-pires-vicente-pires-df-rua-4-807458,Rua 4,2300.0,80.0,28.0,VICENTE PIRES,VICENTE PIRES,2,400.0,0.0,80.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-das-pitangueiras-782511,Rua DAS PITANGUEIRAS  - Residencial Rhodes,2600.0,74.0,35.0,NORTE,ÁGUAS CLARAS,2,580.0,1200.0,86.0,1,1,14,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-avenida-parque-aguas-claras-659844,Avenida Parque Águas Claras,3500.0,70.0,50.0,SUL,ÁGUAS CLARAS,3,600.0,0.0,0.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qrsw-7-bloco-b-11-809563,QRSW 7 Bloco B 11,1800.0,88.0,20.0,SUDOESTE,BRASÍLIA,1,382.0,0.0,88.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-05-bloco-g-588094,SHN Quadra 05 Bloco G,6500.0,55.0,118.0,ASA NORTE,BRASÍLIA,1,0.0,0.0,0.0,1,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-jequitiba-250307,Avenida Jequitibá  - Icaro,1450.0,44.0,32.0,SUL,ÁGUAS CLARAS,1,416.0,746.0,0.0,0,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-norte-taguatinga-df-qnf-1-806962,QNF 1,1550.0,68.0,22.0,TAGUATINGA NORTE,TAGUATINGA,2,0.0,0.0,68.0,0,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-105-bloco-h-179262,SQSW 105 Bloco H,5000.0,115.0,43.0,SUDOESTE,BRASÍLIA,3,1056.0,480.0,0.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-208-702008,Quadra 208,3800.0,103.0,36.0,SUL,ÁGUAS CLARAS,3,839.0,224.0,0.0,1,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-108-bloco-f-22347,SQNW 108 Bloco F,7800.0,153.0,50.0,NOROESTE,BRASÍLIA,3,1200.0,1500.0,153.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qe-40-795800,QE 40,950.0,55.0,17.0,GUARA II,GUARÁ,2,0.0,0.0,55.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-park-sul-brasilia-df-sgcv-lote-27-781634,SGCV Lote 27,9500.0,116.0,81.0,PARK SUL,BRASÍLIA,3,1500.0,0.0,140.0,2,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-noroeste-brasilia-df-sqnw-311-bloco-a-801986,SQNW 311 Bloco A,8200.0,159.0,51.0,NOROESTE,BRASÍLIA,4,1600.0,741.0,0.0,2,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-316-bloco-i-798668,SQN 316 Bloco I,4100.0,86.16,47.0,ASA NORTE,BRASÍLIA,3,1100.0,0.0,0.0,1,1,1,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-311-bloco-j-192978,SQN 311 Bloco J  - ED. VERA BRANT,4980.0,117.0,42.0,ASA NORTE,BRASÍLIA,3,1129.0,0.0,0.0,1,2,4,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-24071,Avenida das Castanheiras,2000.0,60.0,33.0,NORTE,ÁGUAS CLARAS,1,790.0,191.0,60.0,1,2,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-avenida-parque-aguas-claras-788552,Avenida Parque Águas Claras,2250.0,74.0,30.0,SUL,ÁGUAS CLARAS,3,450.0,0.0,0.0,1,1,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-183734,SGCV,3450.0,42.0,82.0,PARK SUL,BRASÍLIA,1,568.0,998.0,0.0,0,0,0,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-783061,SCES Trecho 4  - Brisas do Lago,2600.0,48.0,54.0,ASA SUL,BRASÍLIA,1,1000.0,200.0,0.0,1,1,3,rental
2023-07-28 16:48:02,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-sqsw-305-bloco-b-259833,SQSW 305 Bloco B,4500.0,114.0,39.0,SUDOESTE,BRASÍLIA,2,912.0,476.0,114.0,1,2,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-lote-3-806163,SHTN Trecho 2 Lote 3  - Condomínio Life Resort,3450.0,32.0,107.0,ASA NORTE,BRASÍLIA,1,0.0,0.0,0.0,0,1,2,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-519844,CA 02,2800.0,63.0,44.0,LAGO NORTE,BRASÍLIA,1,446.0,78.0,0.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-1-513174,SHN Quadra 1,3500.0,40.0,87.0,ASA NORTE,BRASÍLIA,1,1000.0,0.0,0.0,1,1,14,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-792813,Avenida das Castanheiras  - Edifício Estação XVI,2300.0,67.0,34.0,NORTE,ÁGUAS CLARAS,2,650.0,3127.0,0.0,2,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-habitacional-fercal-sobradinho-df-engenho-velho-quadra-8-246671,Engenho Velho Quadra 8,870.0,40.0,21.0,SETOR HABITACIONAL FERCAL,SOBRADINHO,1,0.0,0.0,0.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-4-320500,Rua 4  - Oscar Freire,2900.0,101.0,28.0,SUL,ÁGUAS CLARAS,3,662.0,0.0,0.0,1,2,4,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-figueiras-807547,Rua DAS FIGUEIRAS,2100.0,34.0,61.0,NORTE,ÁGUAS CLARAS,1,0.0,0.0,34.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-792720,SCES Trecho 4,4800.0,50.0,96.0,ASA SUL,BRASÍLIA,1,1403.0,2335.0,50.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-jardim-botanico-vi-800016,Condomínio Jardim Botânico VI,1200.0,40.0,30.0,JARDIM BOTANICO,BRASÍLIA,1,113.0,30.0,45.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-rua-27-762857,Rua 27  - Square Garden Home & Mall,5000.0,112.0,44.0,NORTE,ÁGUAS CLARAS,3,850.0,0.0,112.0,2,2,8,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-644866,SHTN Trecho 2,2000.0,30.0,66.0,ASA NORTE,BRASÍLIA,1,539.0,0.0,30.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-797581,Avenida Parque Águas Claras,3000.0,97.0,30.0,NORTE,ÁGUAS CLARAS,3,807.0,0.0,0.0,1,1,3,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-311-714935,SQS 311,7000.0,198.0,35.0,ASA SUL,BRASÍLIA,3,1400.0,0.0,198.0,1,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-307-bloco-e-772315,SQNW 307 Bloco E,5500.0,74.0,74.0,NOROESTE,BRASÍLIA,2,680.0,900.0,0.0,1,2,3,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qrsw-3-bloco-a-7-287752,QRSW 3 Bloco A 7,2000.0,60.0,33.0,SUDOESTE,BRASÍLIA,1,520.0,105.0,0.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-quadra-101-683871,Quadra 101  - Residencial Eliane Fleury,2300.0,62.0,37.0,NORTE,ÁGUAS CLARAS,2,550.0,0.0,111.11,1,1,8,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-seps-713-913-786520,SEPS 713/913,1600.0,35.0,45.0,ASA SUL,BRASÍLIA,1,460.0,117.0,35.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-201-510744,Quadra 201,2600.0,80.0,32.0,SUL,ÁGUAS CLARAS,2,616.0,60.0,0.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-100-bloco-d-772056,SQSW 100 Bloco D,4500.0,104.0,43.0,SUDOESTE,BRASÍLIA,3,1001.0,236.0,0.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-300-738491,SQSW 300,8900.0,149.0,59.0,SUDOESTE,BRASÍLIA,4,1900.0,0.0,149.0,3,2,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-109-bloco-d-215603,SQNW 109 Bloco D,5500.0,127.0,43.0,NOROESTE,BRASÍLIA,3,1367.0,3393.0,127.0,2,2,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-303-bloco-i-312571,SQN 303 Bloco I,4200.0,70.0,60.0,ASA NORTE,BRASÍLIA,2,763.0,1980.0,0.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-alameda-das-acacias-quadra-107-110596,Alameda das Acácias Quadra 107,4900.0,150.0,32.0,NORTE,ÁGUAS CLARAS,3,1964.0,0.0,150.0,3,2,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-shigs-703-bloco-f-10307,SHIGS 703 Bloco F,2900.0,92.0,31.0,ASA SUL,BRASÍLIA,2,200.0,132.0,0.0,0,1,1,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-sul-taguatinga-df-csg-3-727971,CSG 3,2590.0,75.0,34.0,TAGUATINGA SUL,TAGUATINGA,2,539.0,0.0,0.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-304-802625,SQN 304,6000.0,188.0,31.0,ASA NORTE,BRASÍLIA,4,1160.0,0.0,220.0,1,2,1,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-sqsw-504-bloco-f-798967,SQSW 504 Bloco F,3500.0,74.0,47.0,SUDOESTE,BRASÍLIA,2,770.0,0.0,74.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sof-norte-setor-industrial-df-sofn-quadra-4-conjunto-f-743097,SOFN Quadra 4 Conjunto F,800.0,45.0,17.0,SOF NORTE,SETOR INDUSTRIAL,1,0.0,0.0,50.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-taguatinga-norte-taguatinga-df-qna-56-720613,QNA 56,1800.0,102.0,17.0,TAGUATINGA NORTE,TAGUATINGA,3,450.0,0.0,102.0,0,2,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-311-755394,SQN 311,5600.0,96.0,58.0,ASA NORTE,BRASÍLIA,3,964.0,356.0,96.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-riacho-fundo-ii-riacho-fundo-df-qn-12b-conjunto-9-801268,QN 12B Conjunto 9,900.0,50.0,18.0,RIACHO FUNDO II,RIACHO FUNDO,2,205.0,20.0,50.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-guara-ii-guara-df-qi-27-lote-2-772936,QI 27 Lote 2,2900.0,86.0,33.0,GUARA II,GUARÁ,3,1162.0,0.0,86.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-qe-4-bloco-b-8-806963,EPTG QE 4 Bloco B 8,1500.0,57.0,26.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,2,365.0,0.0,57.0,0,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-313-bloco-e-792942,CLN 313 Bloco E,950.0,32.0,29.0,ASA NORTE,BRASÍLIA,1,407.0,0.0,0.0,1,0,1,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-772046,CA 02,1200.0,41.0,29.0,LAGO NORTE,BRASÍLIA,1,246.0,124.0,41.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-757805,SCES Trecho 4  - Brisas do Lago,6000.0,48.0,125.0,ASA SUL,BRASÍLIA,1,0.0,0.0,0.0,1,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-ccsw-1-lote-1-bloco-3-313655,CCSW 1 Lote 1 Bloco 3,8500.0,210.0,40.0,SUDOESTE,BRASÍLIA,3,2038.0,5552.0,210.0,1,3,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-norte-samambaia-df-qn-410-conjunto-c-684451,QN 410 Conjunto C,950.0,33.0,28.0,SAMAMBAIA NORTE,SAMAMBAIA,1,0.0,0.0,0.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-guara-ii-guara-df-qi-27-lote-2-694925,QI 27 Lote 2,3600.0,86.0,41.0,GUARA II,GUARÁ,3,1279.0,178.0,86.0,1,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-221661,SHTN,2500.0,51.0,49.0,ASA NORTE,BRASÍLIA,1,2138.0,269.0,51.0,1,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-664785,SQS 114,8300.0,245.0,33.0,ASA SUL,BRASÍLIA,3,2200.0,5270.0,0.0,2,1,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-octogonal-brasilia-df-aos-08-bloco-c-788818,AOS 08 Bloco C,2650.0,69.59,38.0,OCTOGONAL,BRASÍLIA,2,845.0,1560.0,0.0,0,1,5,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-1-bloco-b-276863,SHN Quadra 1 Bloco B  - Saint Moritz,4300.0,45.0,95.0,ASA NORTE,BRASÍLIA,1,0.0,0.0,0.0,0,1,19,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-park-sul-brasilia-df-sgcv-lote-14-283920,SGCV Lote 14  - VILLAGGIO PARK SUL,5900.0,77.91,75.0,PARK SUL,BRASÍLIA,3,0.0,0.0,0.0,1,2,6,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-conjunto-e-753742,QE 40 Conjunto E,625.0,30.0,20.0,GUARA II,GUARÁ,1,0.0,0.0,30.0,0,0,0,rental
2023-07-28 16:48:03,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnd-36-769720,QND 36,800.0,32.0,25.0,TAGUATINGA NORTE,TAGUATINGA,1,0.0,0.0,32.0,0,0,0,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-311-bloco-h-162454,SQS 311 Bloco H,9300.0,148.0,62.0,ASA SUL,BRASÍLIA,3,1432.0,579.0,148.0,1,1,0,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-jardins-mangueiral-brasilia-df-qc-11-805170,QC 11,1600.0,48.0,33.0,JARDINS MANGUEIRAL,BRASÍLIA,2,0.0,0.0,48.0,0,1,0,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-313-bloco-h-791119,SQN 313 Bloco H,4500.0,123.0,36.0,ASA NORTE,BRASÍLIA,3,950.0,354.0,0.0,1,1,0,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-109-bloco-n-787545,SQN 109 Bloco N,8500.0,173.0,49.0,ASA NORTE,BRASÍLIA,4,2475.0,245.0,0.0,2,2,2,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-13-586796,SGCV Lote 13  - Vista Park Sul Hplus Long Stay,1650.0,30.0,55.0,PARK SUL,BRASÍLIA,1,632.0,0.0,38.0,0,1,8,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-grande-colorado-sobradinho-df-condominio-jardim-europa-ii-779488,Condomínio Jardim Europa II,1800.0,80.0,22.0,GRANDE COLORADO,SOBRADINHO,2,180.0,0.0,80.0,1,0,1,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-terceira-avenida-blocos-990a-1120b-787723,Terceira Avenida Blocos 990A/1120B,1650.0,60.0,27.0,NUCLEO BANDEIRANTE,NÚCLEO BANDEIRANTE,2,0.0,0.0,0.0,1,0,0,rental
2023-07-28 16:48:04,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-106-bloco-a-702953,CLN 106 Bloco A,950.0,26.6,35.0,ASA NORTE,BRASÍLIA,1,360.0,160.0,38.93,0,0,1,rental
