scraped_at,link,title,useful_area,m2_value,neighborhood,city,rooms,suites,parking,total_area,floor,condo_value,iptu,price,transaction_type
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-22-784652,Rua 22  - Residencial Machado de Assis,132.0,5000.0,SUL,ÁGUAS CLARAS,3,1,1,82.0,12,550.0,0.0,660000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-18-696366,Rua 18,189.0,6295.0,SUL,ÁGUAS CLARAS,4,2,2,0.0,0,1892.0,391.0,1189930.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-712561,SQNW 111,157.28,14782.0,NOROESTE,BRASÍLIA,4,2,3,0.0,0,1800.0,0.0,2325000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-36-714429,Rua 36  - Edifício Palm Beach,203.0,5911.0,NORTE,ÁGUAS CLARAS,3,1,2,203.0,12,1000.0,0.0,1200000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-j-706583,SQS 410 Bloco J,57.0,7982.0,ASA SUL,BRASÍLIA,2,0,0,57.0,0,350.0,83.0,455000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-25-796484,QI 25,67.0,7000.0,SETOR INDUSTRIAL,TAGUATINGA,2,0,1,0.0,0,0.0,0.0,469000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-sul-taguatinga-df-csg-3-804511,CSG 3  - Tagua Life,71.0,6605.0,TAGUATINGA SUL,TAGUATINGA,1,1,1,0.0,10,439.0,0.0,469000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-800309,Avenida Parque Águas Claras  - Condomínio Mansões Paradiso,162.67,14139.0,NORTE,ÁGUAS CLARAS,4,4,3,0.0,0,0.0,0.0,2300000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-alameda-dos-eucaliptos-quadra-107-670576,Alameda dos Eucaliptos Quadra 107,33.12,8756.0,NORTE,ÁGUAS CLARAS,1,1,1,67.17,10,315.0,0.0,290000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-e-265508,SQNW 302 Bloco E  - Vivant,202.38,15713.0,NOROESTE,BRASÍLIA,3,3,3,195.74,6,0.0,0.0,3180052.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-conjunto-6-782543,Avenida Parque Águas Claras Conjunto 6,112.0,6241.0,NORTE,ÁGUAS CLARAS,3,1,2,112.0,0,810.0,1667.0,699000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-696537,SQS 104,156.0,10576.0,ASA SUL,BRASÍLIA,4,2,0,0.0,0,1350.0,0.0,1650000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-quadra-204-660428,Quadra 204  - Residencial Paulo Freire,83.0,7650.0,SUL,ÁGUAS CLARAS,2,1,1,0.0,0,0.0,0.0,635000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-das-carnaubas-411119,Rua DAS CARNAUBAS,96.0,8411.0,NORTE,ÁGUAS CLARAS,2,1,2,96.0,0,0.0,0.0,807491.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-14-794157,Rua 14  - Residencial Donatello,64.0,7812.0,SUL,ÁGUAS CLARAS,2,1,1,0.0,0,480.0,0.0,500000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-qnl-1-bloco-d-803881,QNL 1 Bloco D,64.0,3125.0,TAGUATINGA NORTE,TAGUATINGA,3,0,1,64.0,3,284.0,0.0,200000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-808105,SGCV Lote 27  - Prime Residence,315.0,15555.0,PARK SUL,BRASÍLIA,5,4,3,315.0,8,0.0,0.0,4900000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-2-677702,CRNW 510 Bloco A Lote 2,39.0,11538.0,NOROESTE,BRASÍLIA,1,0,1,39.0,0,351.0,1387.0,450000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-05-810288,CA 05,57.0,12017.0,LAGO NORTE,BRASÍLIA,2,1,1,0.0,0,460.0,0.0,685000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-guara-ii-guara-df-area-especial-02-685841,Área Especial 02,37.0,9324.0,GUARA II,GUARÁ,1,1,1,0.0,0,0.0,0.0,345000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-bloco-c-803782,SQS 108 Bloco C,140.0,15000.0,ASA SUL,BRASÍLIA,3,1,0,0.0,0,0.0,0.0,2100000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sclrn-707-bloco-d-751024,SCLRN 707 Bloco D,41.0,9731.0,ASA NORTE,BRASÍLIA,2,0,0,52.0,2,350.0,850.0,399000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-h-712830,SQNW 108 Bloco H,79.0,13037.0,NOROESTE,BRASÍLIA,2,1,1,79.0,0,1019.0,2214.0,1030000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-02-784262,CA 02,44.0,9659.0,LAGO NORTE,BRASÍLIA,1,0,1,81.0,0,488.0,0.0,425000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-410-bloco-d-724175,CLN 410 Bloco D,40.0,7475.0,ASA NORTE,BRASÍLIA,1,0,0,48.0,0,175.0,0.0,299000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-790520,Avenida Parque Águas Claras  - Residencial Plaza das Águas,96.0,8125.0,NORTE,ÁGUAS CLARAS,3,1,1,96.0,12,820.0,0.0,780000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-109-797090,SQN 109,168.0,13392.0,ASA NORTE,BRASÍLIA,4,4,2,168.0,0,0.0,0.0,2250000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-sqsw-303-bloco-j-633738,SQSW 303 Bloco J,80.0,11125.0,SUDOESTE,BRASÍLIA,1,1,1,144.0,0,830.0,0.0,890000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-674325,SQNW 111 Bloco G,153.78,16228.0,NOROESTE,BRASÍLIA,4,4,3,291.55,0,0.0,0.0,2495586.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-20-748666,Rua 20  - Residencial Araucárias,147.0,6122.0,SUL,ÁGUAS CLARAS,3,1,1,147.0,12,893.0,0.0,900000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-254277,SQNW 111 Bloco G,153.78,16228.0,NOROESTE,BRASÍLIA,4,4,3,0.0,0,0.0,0.0,2495586.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-e-788863,SQNW 107 Bloco E,203.0,14113.0,NOROESTE,BRASÍLIA,4,4,4,203.0,2,1550.0,5030.0,2865000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-jacaranda-613108,Avenida Jacarandá  - Alto Da Boa Vista Eco Residencial,85.38,7249.0,SUL,ÁGUAS CLARAS,3,1,1,142.85,0,0.0,0.0,619000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-211-bloco-c-678670,SQN 211 Bloco C,300.0,11666.0,ASA NORTE,BRASÍLIA,5,2,1,0.0,0,1260.0,1500.0,3500000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-b-712181,SQNW 304 Bloco B,500.0,19800.0,NOROESTE,BRASÍLIA,4,4,5,0.0,0,3500.0,10000.0,9900000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-624533,Avenida das Araucárias  - Península Lazer E Urbanismo,181.0,7734.0,SUL,ÁGUAS CLARAS,4,2,3,181.0,0,857.0,344.0,1400000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-quadra-106-727366,Quadra 106  - Edifício Gran Reserva,140.0,9857.0,NORTE,ÁGUAS CLARAS,4,3,3,140.0,0,0.0,0.0,1380000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shtn-trecho-2-lote-3-752206,SHTN Trecho 2 Lote 3  - Condomínio Life Resort,31.22,19218.0,ASA NORTE,BRASÍLIA,1,1,1,31.22,4,555.0,0.0,600000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-sul-samambaia-df-qn-122-conjunto-3-271061,QN 122 Conjunto 3  - Pop House estação,54.0,5938.0,SAMAMBAIA SUL,SAMAMBAIA,2,1,1,0.0,0,0.0,0.0,320698.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-areal-aguas-claras-df-qs-5-rua-860-796907,QS 5 Rua 860,56.0,8125.0,AREAL,ÁGUAS CLARAS,2,1,1,0.0,0,409.0,936.0,455000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-6-778609,QMSW 6,25.0,16200.0,SUDOESTE,BRASÍLIA,1,0,1,0.0,0,0.0,0.0,405000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-das-paineiras-703479,Rua DAS PAINEIRAS,129.0,6124.0,SUL,ÁGUAS CLARAS,3,1,0,129.0,0,0.0,0.0,790000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-quadra-301-conjunto-02-573987,Avenida Parque Águas Claras Quadra 301 Conjunto 02  - Residencial Oliveira Bragança,60.26,6306.0,NORTE,ÁGUAS CLARAS,2,1,1,60.26,4,521.0,700.0,380000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-das-figueiras-783013,Rua DAS FIGUEIRAS  - Sofisticado Lofft & Living,110.0,9045.0,NORTE,ÁGUAS CLARAS,3,1,1,0.0,0,0.0,0.0,995000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-5-760645,Rua 5  - Edifício Costa do Sol Elegant Suítes,133.0,9398.0,SUL,ÁGUAS CLARAS,3,3,2,156.0,14,960.0,1600.0,1250000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-rua-manaca-737674,Rua MANACA  - Edifício Nova Friburgo,29.0,8275.0,SUL,ÁGUAS CLARAS,1,1,1,0.0,0,507.0,0.0,240000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-102-bloco-g-798753,SQS 102 Bloco G,167.0,10658.0,ASA SUL,BRASÍLIA,3,1,1,167.0,1,1600.0,0.0,1780000.0,sale
2023-07-28 16:50:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-qnc-1-794556,QNC 1,85.0,7635.0,TAGUATINGA NORTE,TAGUATINGA,3,0,1,85.0,0,830.0,1089.0,649000.0,sale
